时间,事件类型,边界框,置信度,目标类别
2025-04-05 16:15:25.455,检测,"[445.49371337890625, 322.05908203125, 549.16455078125, 417.745361328125]",0.832,truck
2025-04-05 16:15:25.473,检测,"[557.3494873046875, 316.05865478515625, 735.4901123046875, 475.94830322265625]",0.93,truck
2025-04-05 16:15:25.474,检测,"[850.429931640625, 0.0, 1279.04296875, 716.1051635742188]",0.857,car
2025-04-05 16:15:25.491,检测,"[557.5055541992188, 315.4902038574219, 735.9683227539062, 476.4360046386719]",0.93,truck
2025-04-05 16:15:25.491,检测,"[847.4986572265625, 0.0, 1279.3641357421875, 719.5899047851562]",0.841,car
2025-04-05 16:15:25.507,检测,"[557.1995849609375, 315.709716796875, 736.1260986328125, 476.42840576171875]",0.935,truck
2025-04-05 16:15:25.508,检测,"[849.8369750976562, 0.0, 1278.9482421875, 716.0686645507812]",0.84,car
2025-04-05 16:15:25.536,检测,"[557.6341552734375, 315.5916442871094, 735.9285888671875, 475.4455261230469]",0.934,truck
2025-04-05 16:15:25.537,检测,"[849.996826171875, 0.1063232421875, 1278.9873046875, 715.1214599609375]",0.828,car
2025-04-05 16:15:25.554,检测,"[557.6500244140625, 316.4428405761719, 736.1712646484375, 475.2906799316406]",0.93,truck
2025-04-05 16:15:25.554,检测,"[851.7613525390625, 0.0, 1279.1024169921875, 715.7864990234375]",0.875,car
2025-04-05 16:15:25.573,检测,"[558.1402587890625, 315.4736328125, 735.9339599609375, 475.353515625]",0.93,truck
2025-04-05 16:15:25.574,检测,"[851.8599243164062, 0.1014404296875, 1278.9287109375, 716.0504150390625]",0.842,car
2025-04-05 16:15:25.588,检测,"[558.60009765625, 315.40618896484375, 736.463134765625, 476.17169189453125]",0.931,truck
2025-04-05 16:15:25.590,检测,"[851.963623046875, 0.3486328125, 1278.8759765625, 716.2294311523438]",0.868,car
2025-04-05 16:15:25.604,检测,"[558.9249267578125, 315.0562744140625, 736.5230712890625, 475.2579345703125]",0.93,truck
2025-04-05 16:15:25.605,检测,"[851.611572265625, 0.48687744140625, 1278.919189453125, 717.9334716796875]",0.867,car
2025-04-05 16:15:25.620,检测,"[559.1786499023438, 315.5145263671875, 736.7129516601562, 474.89306640625]",0.933,truck
2025-04-05 16:15:25.620,检测,"[851.3861083984375, 0.18701171875, 1279.0035400390625, 717.8482666015625]",0.847,car
2025-04-05 16:15:25.644,检测,"[559.0557861328125, 316.36376953125, 736.40869140625, 476.2998046875]",0.927,truck
2025-04-05 16:15:25.645,检测,"[852.1195068359375, 0.052978515625, 1279.1146240234375, 716.8170166015625]",0.875,car
2025-04-05 16:15:25.669,检测,"[558.7864990234375, 316.7926025390625, 736.2509765625, 476.6522216796875]",0.927,truck
2025-04-05 16:15:25.669,检测,"[852.6030883789062, 0.0, 1279.1728515625, 716.847900390625]",0.879,car
2025-04-05 16:15:25.695,检测,"[558.9566650390625, 315.7865295410156, 737.0711669921875, 476.6916809082031]",0.923,truck
2025-04-05 16:15:25.695,检测,"[849.7646484375, 0.0, 1279.4443359375, 719.8221435546875]",0.883,car
2025-04-05 16:15:25.713,检测,"[558.85693359375, 316.09033203125, 737.748291015625, 475.654296875]",0.927,truck
2025-04-05 16:15:25.714,检测,"[850.2621459960938, 0.0, 1279.48486328125, 719.4955444335938]",0.898,car
2025-04-05 16:15:25.730,检测,"[559.1734008789062, 315.203857421875, 737.7911987304688, 476.3485107421875]",0.921,truck
2025-04-05 16:15:25.730,检测,"[852.3209228515625, 0.27276611328125, 1279.1585693359375, 715.9169921875]",0.901,car
2025-04-05 16:15:25.731,检测,"[448.05377197265625, 318.49859619140625, 552.5875854492188, 417.32220458984375]",0.737,truck
2025-04-05 16:15:25.748,检测,"[558.6859130859375, 314.5595397949219, 737.4124755859375, 476.2228088378906]",0.925,truck
2025-04-05 16:15:25.749,检测,"[852.2374877929688, 0.1090087890625, 1279.239990234375, 715.5225830078125]",0.867,car
2025-04-05 16:15:25.749,检测,"[447.9072265625, 318.27044677734375, 552.8358764648438, 417.32928466796875]",0.824,truck
2025-04-05 16:15:25.767,检测,"[558.1038818359375, 312.81982421875, 736.4066162109375, 474.95989990234375]",0.905,truck
2025-04-05 16:15:25.768,检测,"[850.648193359375, 0.25994873046875, 1279.32373046875, 715.734619140625]",0.879,car
2025-04-05 16:15:25.768,检测,"[447.3209228515625, 317.0985107421875, 552.095947265625, 416.72906494140625]",0.849,truck
2025-04-05 16:15:25.784,检测,"[850.4288330078125, 0.47308349609375, 1279.3927001953125, 715.9706420898438]",0.89,car
2025-04-05 16:15:25.785,检测,"[557.0147094726562, 312.38653564453125, 734.2218627929688, 474.25067138671875]",0.856,truck
2025-04-05 16:15:25.785,检测,"[445.3533935546875, 318.0047607421875, 549.9461059570312, 414.45556640625]",0.846,truck
2025-04-05 16:15:25.802,检测,"[850.0361328125, 0.5596923828125, 1279.368896484375, 715.2222900390625]",0.883,car
2025-04-05 16:15:25.803,检测,"[555.585693359375, 309.8807373046875, 732.381103515625, 474.0714111328125]",0.741,truck
2025-04-05 16:15:25.803,检测,"[555.33056640625, 308.84283447265625, 732.92431640625, 472.90106201171875]",0.598,bus
2025-04-05 16:15:25.804,检测,"[723.249755859375, 7.733642578125, 848.3955078125, 716.000244140625]",0.513,car
2025-04-05 16:15:25.818,检测,"[847.6083984375, 0.3040771484375, 1279.402587890625, 715.40185546875]",0.861,car
2025-04-05 16:15:25.820,检测,"[553.7606201171875, 306.853759765625, 730.0953369140625, 473.1104736328125]",0.808,truck
2025-04-05 16:15:25.820,检测,"[721.720947265625, 8.07586669921875, 846.2218017578125, 716.26513671875]",0.599,car
2025-04-05 16:15:25.820,检测,"[441.651123046875, 314.04058837890625, 546.8182373046875, 410.38885498046875]",0.597,truck
2025-04-05 16:15:25.844,检测,"[438.47705078125, 309.3350830078125, 545.2183227539062, 408.6744384765625]",0.866,truck
2025-04-05 16:15:25.845,检测,"[552.482421875, 304.30023193359375, 728.775390625, 471.98583984375]",0.857,truck
2025-04-05 16:15:25.846,检测,"[844.5636596679688, 0.147705078125, 1279.395263671875, 715.3072509765625]",0.842,car
2025-04-05 16:15:25.861,检测,"[547.6143798828125, 301.1278381347656, 726.4461669921875, 467.0046691894531]",0.891,truck
2025-04-05 16:15:25.862,检测,"[434.3194580078125, 307.00152587890625, 541.2647705078125, 406.54339599609375]",0.856,truck
2025-04-05 16:15:25.862,检测,"[842.528076171875, 0.00262451171875, 1279.49658203125, 715.02001953125]",0.821,car
2025-04-05 16:15:25.876,检测,"[544.5504150390625, 298.032958984375, 722.4661865234375, 465.98486328125]",0.904,truck
2025-04-05 16:15:25.877,检测,"[430.6478271484375, 302.15264892578125, 536.602783203125, 403.46856689453125]",0.821,truck
2025-04-05 16:15:25.877,检测,"[841.759765625, 1.49822998046875, 1279.828857421875, 714.192626953125]",0.774,car
2025-04-05 16:15:25.892,检测,"[538.862548828125, 294.18798828125, 719.947021484375, 463.4453125]",0.83,truck
2025-04-05 16:15:25.893,检测,"[425.822021484375, 299.31719970703125, 531.982177734375, 400.16900634765625]",0.8,truck
2025-04-05 16:15:25.893,检测,"[835.4837646484375, 0.71087646484375, 1279.8489990234375, 714.8071899414062]",0.681,car
2025-04-05 16:15:25.908,检测,"[535.455322265625, 288.32720947265625, 715.024658203125, 458.61297607421875]",0.825,truck
2025-04-05 16:15:25.908,检测,"[831.6485595703125, 0.0, 1279.7073974609375, 719.4971313476562]",0.792,car
2025-04-05 16:15:25.908,检测,"[697.4666748046875, 2.09326171875, 832.6090087890625, 718.337158203125]",0.667,car
2025-04-05 16:15:25.910,检测,"[420.82977294921875, 294.3760681152344, 528.3756103515625, 396.1651916503906]",0.614,truck
2025-04-05 16:15:25.939,检测,"[418.04180908203125, 293.1955871582031, 525.4244995117188, 393.8598327636719]",0.897,truck
2025-04-05 16:15:25.939,检测,"[532.593017578125, 284.84295654296875, 712.174560546875, 456.10784912109375]",0.857,truck
2025-04-05 16:15:25.940,检测,"[831.3214111328125, 0.0, 1279.6727294921875, 718.2164916992188]",0.711,car
2025-04-05 16:15:25.940,检测,"[703.5914916992188, 1.85198974609375, 831.0925903320312, 717.2175903320312]",0.689,car
2025-04-05 16:15:25.955,检测,"[415.20196533203125, 291.725341796875, 523.1348266601562, 390.9923095703125]",0.901,truck
2025-04-05 16:15:25.956,检测,"[529.963623046875, 282.8935241699219, 711.397216796875, 451.1726379394531]",0.882,truck
2025-04-05 16:15:25.956,检测,"[830.5770263671875, 0.0, 1279.6749267578125, 717.9456787109375]",0.684,car
2025-04-05 16:15:25.956,检测,"[705.150146484375, 2.96209716796875, 829.77197265625, 717.1851806640625]",0.531,car
2025-04-05 16:15:25.972,检测,"[530.0096435546875, 280.6666259765625, 711.5950927734375, 449.68896484375]",0.882,truck
2025-04-05 16:15:25.973,检测,"[414.97607421875, 289.75897216796875, 522.6530151367188, 388.75921630859375]",0.833,truck
2025-04-05 16:15:25.973,检测,"[830.4332885742188, 0.0, 1279.677490234375, 718.4326171875]",0.67,car
2025-04-05 16:15:25.990,检测,"[533.4669799804688, 281.4638671875, 718.1088256835938, 454.1748046875]",0.89,truck
2025-04-05 16:15:25.990,检测,"[421.1343994140625, 291.1640625, 528.054931640625, 392.750732421875]",0.87,truck
2025-04-05 16:15:25.990,检测,"[835.31640625, 0.0, 1279.596435546875, 713.30810546875]",0.649,car
2025-04-05 16:15:26.007,检测,"[541.1417236328125, 285.75726318359375, 724.1248779296875, 460.06243896484375]",0.892,truck
2025-04-05 16:15:26.007,检测,"[844.8580322265625, 1.23406982421875, 1279.7364501953125, 714.034423828125]",0.753,car
2025-04-05 16:15:26.008,检测,"[428.07080078125, 289.51129150390625, 533.8080444335938, 395.12152099609375]",0.647,truck
2025-04-05 16:15:26.023,检测,"[550.3125610351562, 292.7649841308594, 731.7693481445312, 466.7347106933594]",0.899,truck
2025-04-05 16:15:26.024,检测,"[434.515625, 297.58880615234375, 544.3538818359375, 402.22930908203125]",0.822,truck
2025-04-05 16:15:26.024,检测,"[846.5035400390625, 0.203857421875, 1279.5047607421875, 715.2570190429688]",0.813,car
2025-04-05 16:15:26.039,检测,"[555.9619140625, 297.40936279296875, 738.771728515625, 466.36553955078125]",0.895,truck
2025-04-05 16:15:26.040,检测,"[852.821533203125, 0.0, 1279.496337890625, 719.072998046875]",0.813,car
2025-04-05 16:15:26.040,检测,"[442.6181640625, 300.37042236328125, 548.3365478515625, 405.18572998046875]",0.716,truck
2025-04-05 16:15:26.056,检测,"[446.4891357421875, 306.8690185546875, 553.5615234375, 407.0225830078125]",0.863,truck
2025-04-05 16:15:26.056,检测,"[562.0302734375, 299.5328063964844, 740.869873046875, 469.8164978027344]",0.828,truck
2025-04-05 16:15:26.057,检测,"[859.1921997070312, 0.0, 1279.603759765625, 719.40869140625]",0.782,car
2025-04-05 16:15:26.070,检测,"[449.569580078125, 310.00823974609375, 556.1597900390625, 408.092041015625]",0.897,truck
2025-04-05 16:15:26.071,检测,"[563.6002807617188, 301.31048583984375, 744.0585327148438, 471.06842041015625]",0.782,truck
2025-04-05 16:15:26.071,检测,"[861.142333984375, 1.19610595703125, 1279.759521484375, 714.5640258789062]",0.712,car
2025-04-05 16:15:26.088,检测,"[452.8123779296875, 311.0595703125, 559.0765380859375, 408.42169189453125]",0.861,truck
2025-04-05 16:15:26.088,检测,"[564.2711181640625, 303.06146240234375, 745.4915771484375, 472.3123779296875]",0.83,truck
2025-04-05 16:15:26.090,检测,"[860.1132202148438, 0.0, 1279.5068359375, 719.70458984375]",0.781,car
2025-04-05 16:15:26.090,检测,"[564.8330078125, 302.2864990234375, 744.74609375, 470.78662109375]",0.532,bus
2025-04-05 16:15:26.112,检测,"[565.7462768554688, 302.8912353515625, 746.3224487304688, 471.9451904296875]",0.875,truck
2025-04-05 16:15:26.113,检测,"[860.3536376953125, 0.0, 1279.5672607421875, 719.5377807617188]",0.765,car
2025-04-05 16:15:26.114,检测,"[455.234375, 313.577880859375, 560.4967041015625, 408.574462890625]",0.594,truck
2025-04-05 16:15:26.114,检测,"[566.93115234375, 302.5225830078125, 745.358642578125, 470.47442626953125]",0.537,bus
2025-04-05 16:15:26.130,检测,"[858.9962768554688, 0.0, 1279.310791015625, 718.9671020507812]",0.837,car
2025-04-05 16:15:26.130,检测,"[565.602783203125, 304.64898681640625, 747.95068359375, 472.5394287109375]",0.831,truck
2025-04-05 16:15:26.131,检测,"[567.0802001953125, 304.3509521484375, 746.9549560546875, 470.84552001953125]",0.585,bus
2025-04-05 16:15:26.147,检测,"[861.2098388671875, 0.0, 1279.3616943359375, 718.9613647460938]",0.847,car
2025-04-05 16:15:26.148,检测,"[566.0552978515625, 304.8209228515625, 748.8013916015625, 472.54632568359375]",0.79,truck
2025-04-05 16:15:26.148,检测,"[567.558349609375, 304.6099853515625, 747.826416015625, 471.0582275390625]",0.642,bus
2025-04-05 16:15:26.167,检测,"[567.0516357421875, 304.5850524902344, 749.8729248046875, 472.3769836425781]",0.835,truck
2025-04-05 16:15:26.168,检测,"[860.137451171875, 0.0, 1279.321533203125, 718.8310546875]",0.776,car
2025-04-05 16:15:26.168,检测,"[568.4102172851562, 304.18719482421875, 749.3423461914062, 470.89434814453125]",0.531,bus
2025-04-05 16:15:26.198,检测,"[624.7344970703125, 328.738525390625, 794.5611572265625, 494.5272216796875]",0.753,truck
2025-04-05 16:15:26.224,检测,"[329.7879638671875, 313.19091796875, 525.0872802734375, 492.4569091796875]",0.678,truck
2025-04-05 16:15:26.248,检测,"[332.314208984375, 319.993896484375, 529.9130859375, 492.03131103515625]",0.823,truck
2025-04-05 16:15:26.249,检测,"[627.4429931640625, 330.454833984375, 799.4708251953125, 495.537841796875]",0.675,truck
2025-04-05 16:15:26.263,检测,"[338.19573974609375, 319.40948486328125, 530.4313354492188, 493.5845947265625]",0.783,truck
2025-04-05 16:15:26.264,检测,"[629.819580078125, 332.5526123046875, 801.099365234375, 496.56109619140625]",0.522,truck
2025-04-05 16:15:26.287,检测,"[336.2706298828125, 320.896240234375, 532.25, 494.6280517578125]",0.813,truck
2025-04-05 16:15:26.288,检测,"[655.0025634765625, 335.27947998046875, 801.0562744140625, 497.08953857421875]",0.553,truck
2025-04-05 16:15:26.302,检测,"[337.3558349609375, 322.03094482421875, 532.4900512695312, 495.78363037109375]",0.81,truck
2025-04-05 16:15:26.303,检测,"[632.19921875, 334.86151123046875, 802.6298828125, 496.400390625]",0.528,truck
2025-04-05 16:15:26.318,检测,"[341.62030029296875, 322.8736572265625, 533.5578002929688, 495.1170654296875]",0.81,truck
2025-04-05 16:15:26.318,检测,"[644.786376953125, 336.78460693359375, 803.899658203125, 495.6077880859375]",0.511,truck
2025-04-05 16:15:26.337,检测,"[343.9810791015625, 324.39263916015625, 536.6104736328125, 498.548828125]",0.797,truck
2025-04-05 16:15:26.338,检测,"[633.0308837890625, 339.09405517578125, 804.8109130859375, 498.161376953125]",0.503,truck
2025-04-05 16:15:26.353,检测,"[343.9254150390625, 330.267333984375, 536.7914428710938, 499.1605224609375]",0.864,truck
2025-04-05 16:15:26.354,检测,"[630.8187255859375, 339.8763427734375, 805.7474365234375, 502.7208251953125]",0.787,truck
2025-04-05 16:15:26.372,检测,"[339.4571533203125, 331.25238037109375, 537.396728515625, 504.05535888671875]",0.884,truck
2025-04-05 16:15:26.372,检测,"[630.1751708984375, 342.19464111328125, 804.6265869140625, 502.36383056640625]",0.86,truck
2025-04-05 16:15:26.388,检测,"[338.91229248046875, 332.40765380859375, 536.8792114257812, 505.07958984375]",0.886,truck
2025-04-05 16:15:26.388,检测,"[631.1331176757812, 344.19805908203125, 802.9959106445312, 501.9298095703125]",0.77,truck
2025-04-05 16:15:26.407,检测,"[339.1373291015625, 334.3370361328125, 537.4144897460938, 504.92236328125]",0.89,truck
2025-04-05 16:15:26.408,检测,"[630.1517333984375, 344.97552490234375, 801.9656982421875, 503.07525634765625]",0.754,truck
2025-04-05 16:15:26.433,检测,"[339.36322021484375, 335.089599609375, 536.1280517578125, 504.83544921875]",0.882,truck
2025-04-05 16:15:26.434,检测,"[628.883056640625, 345.1414794921875, 801.257568359375, 503.024169921875]",0.784,truck
2025-04-05 16:15:26.448,检测,"[339.4765625, 335.433349609375, 534.3089599609375, 502.8809814453125]",0.861,truck
2025-04-05 16:15:26.450,检测,"[627.0772705078125, 344.2694091796875, 798.4886474609375, 502.72454833984375]",0.83,truck
2025-04-05 16:15:26.450,检测,"[893.585205078125, 0.76708984375, 1279.834228515625, 717.6851806640625]",0.502,car
2025-04-05 16:15:26.466,检测,"[330.4263916015625, 334.70361328125, 530.9678344726562, 502.5489501953125]",0.863,truck
2025-04-05 16:15:26.467,检测,"[624.0498657226562, 344.1685791015625, 794.0167846679688, 501.601806640625]",0.844,truck
2025-04-05 16:15:26.467,检测,"[835.418701171875, 0.54254150390625, 1280.0, 715.1925659179688]",0.518,car
2025-04-05 16:15:26.482,检测,"[621.0806884765625, 342.4891357421875, 789.0682373046875, 501.716796875]",0.878,truck
2025-04-05 16:15:26.482,检测,"[324.20257568359375, 332.82342529296875, 527.3572387695312, 501.92181396484375]",0.85,truck
2025-04-05 16:15:26.483,检测,"[805.073974609375, 0.2548828125, 1280.0, 715.431396484375]",0.609,car
2025-04-05 16:15:26.496,检测,"[614.14990234375, 342.1136474609375, 783.7294921875, 501.640380859375]",0.827,truck
2025-04-05 16:15:26.497,检测,"[317.94732666015625, 330.18328857421875, 519.9932250976562, 501.37860107421875]",0.758,truck
2025-04-05 16:15:26.513,检测,"[611.00634765625, 338.8565673828125, 779.0286865234375, 496.6658935546875]",0.826,truck
2025-04-05 16:15:26.514,检测,"[313.6793212890625, 325.993408203125, 515.6405029296875, 498.050537109375]",0.806,truck
2025-04-05 16:15:26.514,检测,"[869.8533935546875, 0.0, 1279.7921142578125, 718.0897216796875]",0.512,car
2025-04-05 16:15:26.533,检测,"[308.5950927734375, 319.22119140625, 508.312744140625, 497.91876220703125]",0.792,truck
2025-04-05 16:15:26.534,检测,"[607.5350952148438, 336.0084228515625, 774.7261352539062, 496.1478271484375]",0.704,truck
2025-04-05 16:15:26.552,检测,"[306.9315185546875, 319.2403564453125, 507.3572998046875, 496.7159423828125]",0.753,truck
2025-04-05 16:15:26.552,检测,"[606.2205810546875, 334.5155029296875, 770.7301025390625, 496.8751220703125]",0.689,truck
2025-04-05 16:15:26.571,检测,"[306.84979248046875, 321.37615966796875, 505.35968017578125, 493.3699951171875]",0.798,truck
2025-04-05 16:15:26.572,检测,"[601.10986328125, 332.5133056640625, 768.509765625, 496.21795654296875]",0.696,truck
2025-04-05 16:15:26.572,检测,"[860.6434326171875, 0.0, 1279.7093505859375, 714.5274658203125]",0.597,car
2025-04-05 16:15:26.590,检测,"[303.2779541015625, 321.228271484375, 502.972900390625, 491.7589111328125]",0.794,truck
2025-04-05 16:15:26.590,检测,"[602.1319580078125, 331.70050048828125, 767.6939697265625, 492.9051513671875]",0.754,truck
2025-04-05 16:15:26.590,检测,"[854.1551513671875, 0.0, 1279.5035400390625, 714.8609619140625]",0.674,car
2025-04-05 16:15:26.608,检测,"[300.9156494140625, 324.1766357421875, 501.13525390625, 490.638427734375]",0.854,truck
2025-04-05 16:15:26.610,检测,"[634.3846435546875, 332.91204833984375, 767.684814453125, 492.07391357421875]",0.754,truck
2025-04-05 16:15:26.611,检测,"[870.9039306640625, 0.0, 1279.4146728515625, 715.0660400390625]",0.676,car
2025-04-05 16:15:26.628,检测,"[300.02874755859375, 324.22003173828125, 500.97174072265625, 492.90679931640625]",0.865,truck
2025-04-05 16:15:26.629,检测,"[601.0125732421875, 332.86260986328125, 767.6502685546875, 493.8057861328125]",0.746,truck
2025-04-05 16:15:26.629,检测,"[860.49365234375, 0.0, 1279.5908203125, 714.3649291992188]",0.672,car
2025-04-05 16:15:26.645,检测,"[300.676513671875, 324.18267822265625, 500.662109375, 492.57061767578125]",0.871,truck
2025-04-05 16:15:26.646,检测,"[642.6309814453125, 334.43414306640625, 767.643310546875, 495.33685302734375]",0.749,truck
2025-04-05 16:15:26.646,检测,"[865.034423828125, 0.004150390625, 1279.692138671875, 714.4771728515625]",0.645,car
2025-04-05 16:15:26.662,检测,"[301.90069580078125, 323.8145751953125, 502.13287353515625, 494.738037109375]",0.851,truck
2025-04-05 16:15:26.663,检测,"[630.864013671875, 336.28955078125, 768.275390625, 496.2412109375]",0.751,truck
2025-04-05 16:15:26.663,检测,"[870.999755859375, 0.1356201171875, 1279.614990234375, 714.4395751953125]",0.63,car
2025-04-05 16:15:26.680,检测,"[301.46990966796875, 325.5626220703125, 502.458984375, 495.1441650390625]",0.868,truck
2025-04-05 16:15:26.680,检测,"[649.6200561523438, 337.51934814453125, 769.0015258789062, 495.7376708984375]",0.75,truck
2025-04-05 16:15:26.680,检测,"[875.711669921875, 0.152587890625, 1279.699462890625, 714.021240234375]",0.566,car
2025-04-05 16:15:26.705,检测,"[306.55267333984375, 325.425537109375, 503.47430419921875, 495.861083984375]",0.875,truck
2025-04-05 16:15:26.705,检测,"[623.7177124023438, 338.3173828125, 770.4938354492188, 496.12738037109375]",0.665,truck
2025-04-05 16:15:26.722,检测,"[307.8812561035156, 326.65667724609375, 503.3074645996094, 496.82513427734375]",0.879,truck
2025-04-05 16:15:26.722,检测,"[603.219482421875, 340.5074462890625, 771.41650390625, 495.7083740234375]",0.61,truck
2025-04-05 16:15:26.738,检测,"[309.0579833984375, 328.35028076171875, 505.2574462890625, 497.0010986328125]",0.884,truck
2025-04-05 16:15:26.740,检测,"[602.3087158203125, 340.40155029296875, 772.8193359375, 498.84881591796875]",0.711,truck
2025-04-05 16:15:26.758,检测,"[309.9212341308594, 328.85833740234375, 506.5680847167969, 495.37274169921875]",0.875,truck
2025-04-05 16:15:26.759,检测,"[603.5731201171875, 341.1199951171875, 773.4912109375, 499.044189453125]",0.753,truck
2025-04-05 16:15:26.776,检测,"[310.89715576171875, 329.65625, 506.65142822265625, 497.3487548828125]",0.869,truck
2025-04-05 16:15:26.777,检测,"[603.0245361328125, 341.06317138671875, 773.2918701171875, 500.49859619140625]",0.779,truck
2025-04-05 16:15:26.795,检测,"[309.873046875, 330.085693359375, 505.38812255859375, 496.0537109375]",0.865,truck
2025-04-05 16:15:26.796,检测,"[603.1197509765625, 341.3116455078125, 772.7882080078125, 501.066650390625]",0.792,truck
2025-04-05 16:15:26.813,检测,"[309.21636962890625, 329.8958740234375, 505.20709228515625, 497.8291015625]",0.871,truck
2025-04-05 16:15:26.814,检测,"[602.3765869140625, 341.38629150390625, 771.7659912109375, 500.3214111328125]",0.822,truck
2025-04-05 16:15:26.830,检测,"[309.4599609375, 329.67303466796875, 503.92547607421875, 496.0076904296875]",0.837,truck
2025-04-05 16:15:26.830,检测,"[601.9853515625, 341.26055908203125, 770.167724609375, 499.47113037109375]",0.783,truck
2025-04-05 16:15:26.850,检测,"[311.42132568359375, 329.8016357421875, 503.979248046875, 497.20074462890625]",0.858,truck
2025-04-05 16:15:26.851,检测,"[600.951904296875, 341.286376953125, 769.374755859375, 499.29052734375]",0.798,truck
2025-04-05 16:15:26.875,检测,"[311.75128173828125, 329.59368896484375, 502.97491455078125, 495.58172607421875]",0.833,truck
2025-04-05 16:15:26.876,检测,"[600.4254150390625, 341.12353515625, 769.1435546875, 499.8333740234375]",0.8,truck
2025-04-05 16:15:26.896,检测,"[308.697509765625, 329.79046630859375, 503.3724365234375, 496.24725341796875]",0.829,truck
2025-04-05 16:15:26.897,检测,"[599.2335815429688, 341.11346435546875, 768.3357543945312, 499.785400390625]",0.819,truck
2025-04-05 16:15:26.918,检测,"[306.66400146484375, 328.9761962890625, 502.23541259765625, 496.3304443359375]",0.836,truck
2025-04-05 16:15:26.920,检测,"[598.452392578125, 340.9339599609375, 768.440185546875, 499.051025390625]",0.828,truck
2025-04-05 16:15:26.940,检测,"[308.36187744140625, 331.70166015625, 501.16632080078125, 495.31292724609375]",0.863,truck
2025-04-05 16:15:26.940,检测,"[597.45068359375, 341.35101318359375, 767.7562255859375, 499.359130859375]",0.844,truck
2025-04-05 16:15:26.961,检测,"[305.90087890625, 332.11907958984375, 500.6741943359375, 496.528076171875]",0.85,truck
2025-04-05 16:15:26.962,检测,"[599.3560791015625, 341.17626953125, 766.9830322265625, 498.80804443359375]",0.821,truck
2025-04-05 16:15:26.985,检测,"[305.423828125, 333.01788330078125, 499.7218017578125, 495.5081787109375]",0.867,truck
2025-04-05 16:15:26.987,检测,"[597.208984375, 341.1876220703125, 766.14990234375, 499.5078125]",0.819,truck
2025-04-05 16:15:27.006,检测,"[595.9683837890625, 341.22906494140625, 765.1380615234375, 498.59521484375]",0.854,truck
2025-04-05 16:15:27.008,检测,"[304.080322265625, 331.50445556640625, 500.33306884765625, 496.255615234375]",0.844,truck
2025-04-05 16:15:27.029,检测,"[595.250244140625, 341.1297607421875, 764.90283203125, 498.81744384765625]",0.851,truck
2025-04-05 16:15:27.030,检测,"[302.12567138671875, 331.4656982421875, 499.39837646484375, 496.7154541015625]",0.841,truck
2025-04-05 16:15:27.050,检测,"[289.1060791015625, 332.80389404296875, 490.9334716796875, 501.0240478515625]",0.898,truck
2025-04-05 16:15:27.051,检测,"[596.7023315429688, 340.83880615234375, 764.4193725585938, 498.97528076171875]",0.805,truck
2025-04-05 16:15:27.073,检测,"[593.569580078125, 340.5841064453125, 763.991943359375, 499.4285888671875]",0.882,truck
2025-04-05 16:15:27.074,检测,"[268.09259033203125, 327.9154052734375, 488.7459716796875, 503.4024658203125]",0.778,truck
2025-04-05 16:15:27.094,检测,"[594.1962890625, 341.3121337890625, 764.2724609375, 499.80047607421875]",0.851,truck
2025-04-05 16:15:27.095,检测,"[859.390380859375, 0.0, 1279.3984375, 715.210205078125]",0.599,car
2025-04-05 16:15:27.095,检测,"[246.53067016601562, 327.895263671875, 482.7987365722656, 506.66015625]",0.535,truck
2025-04-05 16:15:27.128,检测,"[592.875732421875, 341.07952880859375, 764.04345703125, 500.92254638671875]",0.898,truck
2025-04-05 16:15:27.130,检测,"[230.3447265625, 328.8819580078125, 477.98663330078125, 514.5671997070312]",0.804,truck
2025-04-05 16:15:27.130,检测,"[851.5307006835938, 0.0, 1279.5380859375, 715.2185668945312]",0.626,car
2025-04-05 16:23:49.037,检测,"[214.07965087890625, 103.42681884765625, 640.0, 478.36676025390625]",0.929,person
2025-04-05 16:23:49.055,检测,"[218.62982177734375, 99.1678466796875, 638.8497924804688, 477.7957763671875]",0.925,person
2025-04-05 16:23:49.102,检测,"[218.131591796875, 99.55477905273438, 639.7872314453125, 478.2865905761719]",0.921,person
2025-04-05 16:23:49.122,检测,"[218.131591796875, 99.55477905273438, 639.7872314453125, 478.2865905761719]",0.921,person
2025-04-05 16:23:49.183,检测,"[217.77374267578125, 91.42564392089844, 640.0, 479.0372314453125]",0.913,person
2025-04-05 16:23:49.203,检测,"[217.77374267578125, 91.42564392089844, 640.0, 479.0372314453125]",0.913,person
2025-04-05 16:23:49.245,检测,"[218.00303649902344, 97.95361328125, 639.146728515625, 479.453125]",0.912,person
2025-04-05 16:23:49.264,检测,"[218.00303649902344, 97.95361328125, 639.146728515625, 479.453125]",0.912,person
2025-04-05 16:23:49.312,检测,"[216.61328125, 99.67593383789062, 639.5939331054688, 479.4192199707031]",0.929,person
2025-04-05 16:23:49.333,检测,"[216.61328125, 99.67593383789062, 639.5939331054688, 479.4192199707031]",0.929,person
2025-04-05 16:23:49.374,检测,"[216.23492431640625, 99.02638244628906, 639.6136474609375, 479.3502197265625]",0.935,person
2025-04-05 16:23:49.392,检测,"[216.23492431640625, 99.02638244628906, 639.6136474609375, 479.3502197265625]",0.935,person
2025-04-05 16:23:49.438,检测,"[216.44317626953125, 97.524169921875, 639.3538208007812, 479.30224609375]",0.932,person
