时间,事件类型,边界框,置信度,目标类别
2025-03-25 16:39:14.194,检测,"[120.5435791015625, 116.52381896972656, 489.22503662109375, 479.7615966796875]",0.937,person
2025-03-25 16:39:14.226,检测,"[120.2413330078125, 116.82260131835938, 487.94390869140625, 479.6462707519531]",0.936,person
2025-03-25 16:39:14.245,检测,"[120.2413330078125, 116.82260131835938, 487.94390869140625, 479.6462707519531]",0.936,person
2025-03-25 16:39:14.291,检测,"[120.17536926269531, 117.37046813964844, 487.94207763671875, 479.615966796875]",0.938,person
2025-03-25 16:39:14.309,检测,"[120.17536926269531, 117.37046813964844, 487.94207763671875, 479.615966796875]",0.938,person
2025-03-25 16:39:14.354,检测,"[120.64645385742188, 117.15264892578125, 488.9523620605469, 479.704345703125]",0.934,person
2025-03-25 16:39:14.374,检测,"[120.64645385742188, 117.15264892578125, 488.9523620605469, 479.704345703125]",0.934,person
2025-03-25 16:39:14.419,检测,"[120.70257568359375, 116.86334228515625, 487.80810546875, 479.67022705078125]",0.939,person
2025-03-25 16:39:14.436,检测,"[120.70257568359375, 116.86334228515625, 487.80810546875, 479.67022705078125]",0.939,person
2025-03-25 16:39:14.482,检测,"[120.9669189453125, 117.03179931640625, 487.4808349609375, 479.56463623046875]",0.937,person
2025-03-25 16:39:14.559,检测,"[120.96484375, 117.26237487792969, 488.905517578125, 479.65692138671875]",0.943,person
2025-03-25 16:39:14.576,检测,"[120.96484375, 117.26237487792969, 488.905517578125, 479.65692138671875]",0.943,person
2025-03-25 16:39:14.595,检测,"[120.96484375, 117.26237487792969, 488.905517578125, 479.65692138671875]",0.943,person
2025-03-25 16:39:14.626,检测,"[121.28195190429688, 117.31121826171875, 488.5928649902344, 479.75396728515625]",0.938,person
2025-03-25 16:39:14.648,检测,"[121.28195190429688, 117.31121826171875, 488.5928649902344, 479.75396728515625]",0.938,person
2025-03-25 16:39:14.690,检测,"[121.11480712890625, 116.316650390625, 489.15301513671875, 479.68597412109375]",0.939,person
2025-03-25 16:39:14.709,检测,"[121.11480712890625, 116.316650390625, 489.15301513671875, 479.68597412109375]",0.939,person
2025-03-25 16:39:14.755,检测,"[121.12260437011719, 117.63385009765625, 488.52545166015625, 479.72930908203125]",0.935,person
2025-03-25 16:39:14.774,检测,"[121.12260437011719, 117.63385009765625, 488.52545166015625, 479.72930908203125]",0.935,person
2025-03-25 16:39:14.825,检测,"[120.96795654296875, 117.4534912109375, 489.1744384765625, 479.64178466796875]",0.937,person
2025-03-25 16:39:14.850,检测,"[120.96795654296875, 117.4534912109375, 489.1744384765625, 479.64178466796875]",0.937,person
2025-03-25 16:39:14.886,检测,"[121.04365539550781, 116.62982177734375, 487.38677978515625, 479.80511474609375]",0.937,person
2025-03-25 16:39:14.958,检测,"[121.1053466796875, 117.24154663085938, 488.1348876953125, 479.7316589355469]",0.941,person
2025-03-25 16:39:14.976,检测,"[121.1053466796875, 117.24154663085938, 488.1348876953125, 479.7316589355469]",0.941,person
2025-03-25 16:39:14.995,检测,"[121.1053466796875, 117.24154663085938, 488.1348876953125, 479.7316589355469]",0.941,person
2025-03-25 16:39:15.026,检测,"[121.66165161132812, 117.45353698730469, 487.9896545410156, 479.61041259765625]",0.939,person
2025-03-25 16:39:15.045,检测,"[121.66165161132812, 117.45353698730469, 487.9896545410156, 479.61041259765625]",0.939,person
2025-03-25 16:39:15.091,检测,"[120.95968627929688, 116.53131103515625, 488.9456481933594, 479.62493896484375]",0.935,person
2025-03-25 16:39:15.108,检测,"[120.95968627929688, 116.53131103515625, 488.9456481933594, 479.62493896484375]",0.935,person
2025-03-25 16:39:15.154,检测,"[121.09515380859375, 116.07867431640625, 488.24853515625, 479.6839599609375]",0.936,person
2025-03-25 16:39:15.173,检测,"[121.09515380859375, 116.07867431640625, 488.24853515625, 479.6839599609375]",0.936,person
2025-03-25 16:39:15.219,检测,"[121.14381408691406, 116.98941040039062, 487.9468994140625, 479.6504821777344]",0.938,person
2025-03-25 16:39:15.237,检测,"[121.14381408691406, 116.98941040039062, 487.9468994140625, 479.6504821777344]",0.938,person
2025-03-25 16:39:15.283,检测,"[121.15812683105469, 117.12095642089844, 487.62408447265625, 479.6888427734375]",0.938,person
2025-03-25 16:39:15.363,检测,"[121.43862915039062, 116.47496032714844, 488.1838684082031, 479.6856689453125]",0.936,person
2025-03-25 16:39:15.382,检测,"[121.43862915039062, 116.47496032714844, 488.1838684082031, 479.6856689453125]",0.936,person
2025-03-25 16:39:15.422,检测,"[120.68975830078125, 117.22113037109375, 487.15716552734375, 479.68499755859375]",0.938,person
2025-03-25 16:39:15.440,检测,"[120.68975830078125, 117.22113037109375, 487.15716552734375, 479.68499755859375]",0.938,person
2025-03-25 16:39:15.458,检测,"[120.68975830078125, 117.22113037109375, 487.15716552734375, 479.68499755859375]",0.938,person
2025-03-25 16:39:15.491,检测,"[120.57087707519531, 117.30386352539062, 486.77008056640625, 479.6397399902344]",0.93,person
2025-03-25 16:39:15.509,检测,"[120.57087707519531, 117.30386352539062, 486.77008056640625, 479.6397399902344]",0.93,person
2025-03-25 16:39:15.556,检测,"[120.47201538085938, 116.4727783203125, 487.3786315917969, 479.61358642578125]",0.935,person
2025-03-25 16:39:15.574,检测,"[120.47201538085938, 116.4727783203125, 487.3786315917969, 479.61358642578125]",0.935,person
2025-03-25 16:39:15.619,检测,"[121.46478271484375, 117.28263854980469, 488.31573486328125, 479.65802001953125]",0.941,person
2025-03-25 16:39:15.636,检测,"[121.46478271484375, 117.28263854980469, 488.31573486328125, 479.65802001953125]",0.941,person
2025-03-25 16:39:15.685,检测,"[121.20309448242188, 117.48095703125, 486.3103332519531, 479.6925048828125]",0.944,person
2025-03-25 16:39:15.746,检测,"[120.97724914550781, 116.64801025390625, 487.00079345703125, 479.71173095703125]",0.945,person
2025-03-25 16:39:15.767,检测,"[120.97724914550781, 116.64801025390625, 487.00079345703125, 479.71173095703125]",0.945,person
2025-03-25 16:39:15.822,检测,"[121.23728942871094, 116.57798767089844, 488.01220703125, 479.6787109375]",0.939,person
2025-03-25 16:39:15.840,检测,"[121.23728942871094, 116.57798767089844, 488.01220703125, 479.6787109375]",0.939,person
2025-03-25 16:39:15.858,检测,"[121.23728942871094, 116.57798767089844, 488.01220703125, 479.6787109375]",0.939,person
2025-03-25 16:39:15.890,检测,"[121.12068176269531, 116.66914367675781, 486.55914306640625, 479.70281982421875]",0.937,person
2025-03-25 16:39:15.909,检测,"[121.12068176269531, 116.66914367675781, 486.55914306640625, 479.70281982421875]",0.937,person
2025-03-25 16:39:15.956,检测,"[121.19512939453125, 116.30535888671875, 487.19219970703125, 479.59521484375]",0.94,person
2025-03-25 16:39:15.976,检测,"[121.19512939453125, 116.30535888671875, 487.19219970703125, 479.59521484375]",0.94,person
2025-03-25 16:39:16.020,检测,"[120.97509765625, 116.95892333984375, 486.7515869140625, 479.65008544921875]",0.938,person
2025-03-25 16:39:16.039,检测,"[120.97509765625, 116.95892333984375, 486.7515869140625, 479.65008544921875]",0.938,person
2025-03-25 16:39:16.086,检测,"[120.97486877441406, 116.67620849609375, 486.6390380859375, 479.69537353515625]",0.937,person
2025-03-25 16:39:16.154,检测,"[121.023681640625, 116.63519287109375, 486.04827880859375, 479.75360107421875]",0.943,person
2025-03-25 16:39:16.176,检测,"[121.023681640625, 116.63519287109375, 486.04827880859375, 479.75360107421875]",0.943,person
2025-03-25 16:39:16.226,检测,"[121.48405456542969, 117.199951171875, 487.57537841796875, 479.65106201171875]",0.936,person
2025-03-25 16:39:16.248,检测,"[121.48405456542969, 117.199951171875, 487.57537841796875, 479.65106201171875]",0.936,person
2025-03-25 16:39:16.270,检测,"[121.48405456542969, 117.199951171875, 487.57537841796875, 479.65106201171875]",0.936,person
2025-03-25 16:39:16.293,检测,"[121.5550537109375, 117.0318603515625, 486.693115234375, 479.6702880859375]",0.935,person
2025-03-25 16:39:16.315,检测,"[121.5550537109375, 117.0318603515625, 486.693115234375, 479.6702880859375]",0.935,person
2025-03-25 16:39:16.360,检测,"[121.49119567871094, 116.8408203125, 487.293212890625, 479.62060546875]",0.937,person
2025-03-25 16:39:16.382,检测,"[121.49119567871094, 116.8408203125, 487.293212890625, 479.62060546875]",0.937,person
2025-03-25 16:39:16.421,检测,"[121.60609436035156, 116.70196533203125, 486.3441162109375, 479.78851318359375]",0.94,person
2025-03-25 16:39:16.443,检测,"[121.60609436035156, 116.70196533203125, 486.3441162109375, 479.78851318359375]",0.94,person
2025-03-25 16:39:16.489,检测,"[121.40435791015625, 116.38801574707031, 486.45758056640625, 479.74664306640625]",0.941,person
2025-03-25 16:39:16.549,检测,"[121.45977783203125, 116.94889831542969, 487.6259765625, 479.73785400390625]",0.939,person
2025-03-25 16:39:16.571,检测,"[121.45977783203125, 116.94889831542969, 487.6259765625, 479.73785400390625]",0.939,person
2025-03-25 16:39:16.627,检测,"[121.24685668945312, 116.27182006835938, 485.2653503417969, 479.6364440917969]",0.936,person
2025-03-25 16:39:16.649,检测,"[121.24685668945312, 116.27182006835938, 485.2653503417969, 479.6364440917969]",0.936,person
2025-03-25 16:39:16.671,检测,"[121.24685668945312, 116.27182006835938, 485.2653503417969, 479.6364440917969]",0.936,person
2025-03-25 16:39:16.695,检测,"[121.4261474609375, 116.86764526367188, 486.216552734375, 479.6788024902344]",0.935,person
2025-03-25 16:39:16.718,检测,"[121.4261474609375, 116.86764526367188, 486.216552734375, 479.6788024902344]",0.935,person
2025-03-25 16:39:16.759,检测,"[121.09954833984375, 117.03765869140625, 485.0826416015625, 479.665283203125]",0.939,person
2025-03-25 16:39:16.781,检测,"[121.09954833984375, 117.03765869140625, 485.0826416015625, 479.665283203125]",0.939,person
2025-03-25 16:39:16.831,检测,"[121.73199462890625, 117.00428771972656, 486.76934814453125, 479.6680908203125]",0.942,person
2025-03-25 16:39:16.871,检测,"[121.73199462890625, 117.00428771972656, 486.76934814453125, 479.6680908203125]",0.942,person
2025-03-25 16:39:16.965,检测,"[121.41268920898438, 117.03340148925781, 486.5086364746094, 479.74322509765625]",0.939,person
2025-03-25 16:39:16.966,检测,"[121.3154296875, 116.7581787109375, 488.087158203125, 479.658203125]",0.935,person
2025-03-25 16:50:03.773,检测,"[144.9787139892578, 39.95550537109375, 534.6091918945312, 479.44415283203125]",0.876,person
2025-03-25 16:50:03.841,检测,"[146.10496520996094, 52.40138244628906, 530.30224609375, 480.0]",0.885,person
2025-03-25 16:50:03.843,检测,"[145.96588134765625, 51.6671142578125, 529.5411376953125, 479.96270751953125]",0.881,person
2025-03-25 16:50:03.844,检测,"[145.96588134765625, 51.6671142578125, 529.5411376953125, 479.96270751953125]",0.881,person
2025-03-25 16:50:03.920,检测,"[146.2683868408203, 52.89715576171875, 530.8153686523438, 479.84130859375]",0.891,person
2025-03-25 16:50:03.939,检测,"[146.2683868408203, 52.89715576171875, 530.8153686523438, 479.84130859375]",0.891,person
2025-03-25 16:50:03.959,检测,"[146.2683868408203, 52.89715576171875, 530.8153686523438, 479.84130859375]",0.891,person
2025-03-25 16:50:04.021,检测,"[146.8670654296875, 52.5799560546875, 530.3524169921875, 479.904296875]",0.891,person
2025-03-25 16:50:04.039,检测,"[146.8670654296875, 52.5799560546875, 530.3524169921875, 479.904296875]",0.891,person
2025-03-25 16:50:04.057,检测,"[146.8670654296875, 52.5799560546875, 530.3524169921875, 479.904296875]",0.891,person
2025-03-25 16:50:04.082,检测,"[147.18450927734375, 53.2059326171875, 529.3986206054688, 480.0]",0.886,person
2025-03-25 16:50:04.101,检测,"[147.18450927734375, 53.2059326171875, 529.3986206054688, 480.0]",0.886,person
2025-03-25 16:50:04.147,检测,"[146.9990234375, 51.8037109375, 529.1851806640625, 480.0]",0.885,person
2025-03-25 16:50:04.167,检测,"[146.9990234375, 51.8037109375, 529.1851806640625, 480.0]",0.885,person
2025-03-25 16:50:04.209,检测,"[147.38580322265625, 51.21565246582031, 529.9041748046875, 480.0]",0.886,person
2025-03-25 16:50:04.225,检测,"[147.38580322265625, 51.21565246582031, 529.9041748046875, 480.0]",0.886,person
2025-03-25 16:50:04.275,检测,"[147.21226501464844, 52.98748779296875, 531.0577392578125, 479.760986328125]",0.885,person
2025-03-25 16:50:04.294,检测,"[147.21226501464844, 52.98748779296875, 531.0577392578125, 479.760986328125]",0.885,person
2025-03-25 16:50:04.355,检测,"[146.6234130859375, 51.72344970703125, 530.0262451171875, 480.0]",0.888,person
2025-03-25 16:50:04.371,检测,"[146.6234130859375, 51.72344970703125, 530.0262451171875, 480.0]",0.888,person
2025-03-25 16:50:04.420,检测,"[147.418212890625, 52.65284729003906, 530.0216064453125, 480.0]",0.889,person
2025-03-25 16:50:04.438,检测,"[147.418212890625, 52.65284729003906, 530.0216064453125, 480.0]",0.889,person
2025-03-25 16:50:04.484,检测,"[147.05963134765625, 51.646209716796875, 530.630615234375, 480.0]",0.887,person
2025-03-25 16:50:04.504,检测,"[147.05963134765625, 51.646209716796875, 530.630615234375, 480.0]",0.887,person
2025-03-25 16:50:04.547,检测,"[147.2305908203125, 53.303466796875, 530.8802490234375, 480.0]",0.886,person
2025-03-25 16:50:04.565,检测,"[147.2305908203125, 53.303466796875, 530.8802490234375, 480.0]",0.886,person
2025-03-25 16:50:04.610,检测,"[145.93492126464844, 52.28742980957031, 528.8214111328125, 480.0]",0.889,person
2025-03-25 16:50:04.628,检测,"[145.93492126464844, 52.28742980957031, 528.8214111328125, 480.0]",0.889,person
2025-03-25 16:50:04.676,检测,"[146.36962890625, 51.193084716796875, 529.2015991210938, 480.0]",0.876,person
2025-03-25 16:50:04.696,检测,"[146.36962890625, 51.193084716796875, 529.2015991210938, 480.0]",0.876,person
2025-03-25 16:50:04.755,检测,"[146.75927734375, 51.62886047363281, 530.1761474609375, 480.0]",0.887,person
2025-03-25 16:50:04.772,检测,"[146.75927734375, 51.62886047363281, 530.1761474609375, 480.0]",0.887,person
2025-03-25 16:50:04.817,检测,"[146.64564514160156, 52.3046875, 530.009521484375, 480.0]",0.884,person
2025-03-25 16:50:04.835,检测,"[146.64564514160156, 52.3046875, 530.009521484375, 480.0]",0.884,person
2025-03-25 16:50:04.882,检测,"[146.6340789794922, 52.23358154296875, 526.9745483398438, 480.0]",0.886,person
2025-03-25 16:50:04.901,检测,"[146.6340789794922, 52.23358154296875, 526.9745483398438, 480.0]",0.886,person
2025-03-25 16:50:04.946,检测,"[146.54559326171875, 53.15057373046875, 528.0639038085938, 479.72332763671875]",0.893,person
2025-03-25 16:50:04.966,检测,"[146.54559326171875, 53.15057373046875, 528.0639038085938, 479.72332763671875]",0.893,person
2025-03-25 16:50:05.012,检测,"[146.78033447265625, 52.92951965332031, 527.6298217773438, 480.0]",0.882,person
2025-03-25 16:50:05.030,检测,"[146.78033447265625, 52.92951965332031, 527.6298217773438, 480.0]",0.882,person
2025-03-25 16:50:05.075,检测,"[146.57537841796875, 52.248291015625, 526.6092529296875, 480.0]",0.901,person
2025-03-25 16:50:05.094,检测,"[146.57537841796875, 52.248291015625, 526.6092529296875, 480.0]",0.901,person
2025-03-25 16:50:05.155,检测,"[146.3875732421875, 53.12361145019531, 527.11767578125, 480.0]",0.891,person
2025-03-25 16:50:05.171,检测,"[146.3875732421875, 53.12361145019531, 527.11767578125, 480.0]",0.891,person
2025-03-25 16:50:05.219,检测,"[146.7044677734375, 54.21073913574219, 527.0664672851562, 480.0]",0.891,person
2025-03-25 16:50:05.236,检测,"[146.7044677734375, 54.21073913574219, 527.0664672851562, 480.0]",0.891,person
2025-03-25 16:50:05.284,检测,"[146.73309326171875, 53.32301330566406, 526.9384765625, 479.956298828125]",0.895,person
2025-03-25 16:50:05.301,检测,"[146.73309326171875, 53.32301330566406, 526.9384765625, 479.956298828125]",0.895,person
2025-03-25 16:50:05.345,检测,"[147.5103759765625, 51.25337219238281, 525.7552490234375, 479.82720947265625]",0.895,person
2025-03-25 16:50:05.351,报警,"[144.9787139892578, 39.95550537109375, 534.6091918945312, 479.44415283203125]",0.876,person
2025-03-25 16:50:05.365,检测,"[147.5103759765625, 51.25337219238281, 525.7552490234375, 479.82720947265625]",0.895,person
2025-03-25 16:50:05.411,检测,"[146.3583526611328, 52.166900634765625, 525.4131469726562, 479.9408874511719]",0.892,person
2025-03-25 16:50:05.429,检测,"[146.3583526611328, 52.166900634765625, 525.4131469726562, 479.9408874511719]",0.892,person
2025-03-25 16:50:05.475,检测,"[147.28955078125, 52.29554748535156, 526.3211669921875, 479.892333984375]",0.894,person
2025-03-25 16:50:05.494,检测,"[147.28955078125, 52.29554748535156, 526.3211669921875, 479.892333984375]",0.894,person
2025-03-25 16:50:05.554,检测,"[146.44805908203125, 52.96405029296875, 526.074951171875, 479.8004150390625]",0.891,person
2025-03-25 16:50:05.573,检测,"[146.44805908203125, 52.96405029296875, 526.074951171875, 479.8004150390625]",0.891,person
2025-03-25 16:50:05.618,检测,"[146.50244140625, 53.61822509765625, 526.3470458984375, 480.0]",0.891,person
2025-03-25 16:50:05.636,检测,"[146.50244140625, 53.61822509765625, 526.3470458984375, 480.0]",0.891,person
2025-03-25 16:50:05.682,检测,"[146.45025634765625, 51.58685302734375, 526.1260375976562, 479.92694091796875]",0.894,person
2025-03-25 16:50:05.701,检测,"[146.45025634765625, 51.58685302734375, 526.1260375976562, 479.92694091796875]",0.894,person
2025-03-25 16:50:05.747,检测,"[145.98577880859375, 51.78564453125, 525.3131103515625, 480.0]",0.907,person
2025-03-25 16:50:05.766,检测,"[145.98577880859375, 51.78564453125, 525.3131103515625, 480.0]",0.907,person
2025-03-25 16:50:05.812,检测,"[146.94859313964844, 53.54667663574219, 526.365966796875, 480.0]",0.892,person
2025-03-25 16:50:05.831,检测,"[146.94859313964844, 53.54667663574219, 526.365966796875, 480.0]",0.892,person
2025-03-25 16:50:05.875,检测,"[145.50929260253906, 52.48095703125, 525.7144775390625, 480.0]",0.889,person
2025-03-25 16:50:05.894,检测,"[145.50929260253906, 52.48095703125, 525.7144775390625, 480.0]",0.889,person
2025-03-25 16:50:05.955,检测,"[146.9190673828125, 51.25236511230469, 527.7450561523438, 480.0]",0.883,person
2025-03-25 16:50:06.016,检测,"[146.9278106689453, 51.67781066894531, 526.1262817382812, 479.88385009765625]",0.89,person
2025-03-25 16:50:06.034,检测,"[146.9278106689453, 51.67781066894531, 526.1262817382812, 479.88385009765625]",0.89,person
2025-03-25 16:50:06.052,检测,"[146.9278106689453, 51.67781066894531, 526.1262817382812, 479.88385009765625]",0.89,person
2025-03-25 16:50:06.081,检测,"[146.69512939453125, 52.33251953125, 525.3802490234375, 480.0]",0.894,person
2025-03-25 16:50:06.101,检测,"[146.69512939453125, 52.33251953125, 525.3802490234375, 480.0]",0.894,person
2025-03-25 16:50:06.146,检测,"[145.25782775878906, 51.769805908203125, 531.2142333984375, 479.4880065917969]",0.888,person
2025-03-25 16:50:06.165,检测,"[145.25782775878906, 51.769805908203125, 531.2142333984375, 479.4880065917969]",0.888,person
2025-03-25 16:50:06.209,检测,"[144.5732421875, 51.543212890625, 526.8446044921875, 480.0]",0.891,person
2025-03-25 16:50:06.226,检测,"[144.5732421875, 51.543212890625, 526.8446044921875, 480.0]",0.891,person
2025-03-25 16:50:06.275,检测,"[143.218017578125, 52.00762939453125, 531.6133422851562, 479.51141357421875]",0.884,person
2025-03-25 16:50:06.291,检测,"[143.218017578125, 52.00762939453125, 531.6133422851562, 479.51141357421875]",0.884,person
2025-03-25 16:50:06.339,检测,"[144.93878173828125, 51.31452941894531, 527.4073486328125, 479.87176513671875]",0.888,person
2025-03-25 16:50:06.419,检测,"[146.4189453125, 51.15093994140625, 525.3131103515625, 480.0]",0.891,person
2025-03-25 16:50:06.437,检测,"[146.4189453125, 51.15093994140625, 525.3131103515625, 480.0]",0.891,person
2025-03-25 16:50:06.453,检测,"[146.4189453125, 51.15093994140625, 525.3131103515625, 480.0]",0.891,person
2025-03-25 16:50:06.483,检测,"[146.25726318359375, 52.1474609375, 526.0693969726562, 480.0]",0.893,person
2025-03-25 16:50:06.508,检测,"[146.25726318359375, 52.1474609375, 526.0693969726562, 480.0]",0.893,person
2025-03-25 16:50:06.547,检测,"[145.95745849609375, 51.010284423828125, 525.6791381835938, 479.8872985839844]",0.895,person
2025-03-25 16:50:06.565,检测,"[145.95745849609375, 51.010284423828125, 525.6791381835938, 479.8872985839844]",0.895,person
2025-03-25 16:50:06.611,检测,"[146.1375732421875, 51.18946838378906, 525.823486328125, 479.7459716796875]",0.888,person
2025-03-25 16:50:06.629,检测,"[146.1375732421875, 51.18946838378906, 525.823486328125, 479.7459716796875]",0.888,person
2025-03-25 16:50:06.677,检测,"[145.34722900390625, 49.76025390625, 526.0399780273438, 479.7984619140625]",0.891,person
2025-03-25 16:50:06.696,检测,"[145.34722900390625, 49.76025390625, 526.0399780273438, 479.7984619140625]",0.891,person
2025-03-25 16:50:06.740,检测,"[146.84857177734375, 52.117767333984375, 525.2581787109375, 479.8204040527344]",0.895,person
2025-03-25 16:50:06.815,检测,"[147.6764373779297, 52.62689208984375, 527.0090942382812, 479.91595458984375]",0.893,person
2025-03-25 16:50:06.832,检测,"[147.6764373779297, 52.62689208984375, 527.0090942382812, 479.91595458984375]",0.893,person
2025-03-25 16:50:06.852,检测,"[147.6764373779297, 52.62689208984375, 527.0090942382812, 479.91595458984375]",0.893,person
2025-03-25 16:50:06.882,检测,"[145.912109375, 50.24078369140625, 526.2942504882812, 479.8516845703125]",0.887,person
2025-03-25 16:50:06.903,检测,"[145.912109375, 50.24078369140625, 526.2942504882812, 479.8516845703125]",0.887,person
2025-03-25 16:50:06.961,检测,"[146.91864013671875, 54.173797607421875, 528.764892578125, 479.8491516113281]",0.883,person
2025-03-25 16:50:07.006,检测,"[146.91864013671875, 54.173797607421875, 528.764892578125, 479.8491516113281]",0.883,person
2025-03-25 16:50:07.052,检测,"[146.4444580078125, 51.0234375, 526.3047485351562, 479.69287109375]",0.89,person
2025-03-25 16:50:07.075,检测,"[146.4444580078125, 51.0234375, 526.3047485351562, 479.69287109375]",0.89,person
2025-03-25 16:50:07.115,检测,"[147.00274658203125, 52.92091369628906, 527.5556030273438, 479.6966552734375]",0.886,person
2025-03-25 16:50:07.163,检测,"[147.00274658203125, 52.92091369628906, 527.5556030273438, 479.6966552734375]",0.886,person
2025-03-25 16:50:07.209,检测,"[147.1214599609375, 52.9918212890625, 525.7969970703125, 479.7890625]",0.881,person
2025-03-25 16:50:07.266,检测,"[146.17918395996094, 53.4515380859375, 526.2818603515625, 479.5289306640625]",0.887,person
2025-03-25 16:50:07.298,检测,"[146.17918395996094, 53.4515380859375, 526.2818603515625, 479.5289306640625]",0.887,person
2025-03-25 16:50:07.324,检测,"[146.17918395996094, 53.4515380859375, 526.2818603515625, 479.5289306640625]",0.887,person
2025-03-25 16:50:07.355,检测,"[146.94097900390625, 51.955902099609375, 525.7041015625, 479.6402893066406]",0.891,person
2025-03-25 16:50:07.384,检测,"[146.94097900390625, 51.955902099609375, 525.7041015625, 479.6402893066406]",0.891,person
2025-03-25 16:50:07.413,检测,"[147.3927001953125, 51.22196960449219, 525.9571533203125, 479.82672119140625]",0.884,person
2025-03-25 16:50:07.434,检测,"[147.3927001953125, 51.22196960449219, 525.9571533203125, 479.82672119140625]",0.884,person
2025-03-25 16:50:07.457,检测,"[147.35260009765625, 51.78630065917969, 531.2594604492188, 479.46783447265625]",0.889,person
2025-03-25 16:50:07.479,检测,"[147.35260009765625, 51.78630065917969, 531.2594604492188, 479.46783447265625]",0.889,person
2025-03-25 16:50:07.502,检测,"[147.8165283203125, 51.134765625, 526.8757934570312, 479.8760986328125]",0.881,person
2025-03-25 16:50:07.528,检测,"[147.8165283203125, 51.134765625, 526.8757934570312, 479.8760986328125]",0.881,person
2025-03-25 16:50:07.557,检测,"[146.3159942626953, 52.0325927734375, 526.7256469726562, 479.85791015625]",0.892,person
2025-03-25 16:50:07.628,检测,"[145.298095703125, 53.57672119140625, 526.2780151367188, 479.8232421875]",0.893,person
2025-03-25 16:50:07.652,检测,"[145.298095703125, 53.57672119140625, 526.2780151367188, 479.8232421875]",0.893,person
2025-03-25 16:50:07.685,检测,"[145.298095703125, 53.57672119140625, 526.2780151367188, 479.8232421875]",0.893,person
2025-03-25 16:50:07.712,检测,"[145.77886962890625, 50.77574157714844, 525.8260498046875, 479.764892578125]",0.879,person
2025-03-25 16:50:07.750,检测,"[145.77886962890625, 50.77574157714844, 525.8260498046875, 479.764892578125]",0.879,person
2025-03-25 16:50:07.772,检测,"[146.32049560546875, 52.069610595703125, 530.8038330078125, 479.5195617675781]",0.886,person
2025-03-25 16:50:07.791,检测,"[146.32049560546875, 52.069610595703125, 530.8038330078125, 479.5195617675781]",0.886,person
2025-03-25 16:50:07.812,检测,"[145.90216064453125, 53.275238037109375, 530.9428100585938, 479.4496154785156]",0.885,person
2025-03-25 16:50:07.832,检测,"[145.90216064453125, 53.275238037109375, 530.9428100585938, 479.4496154785156]",0.885,person
2025-03-25 16:50:07.878,检测,"[146.078369140625, 52.90673828125, 527.1594848632812, 479.650634765625]",0.884,person
2025-03-25 16:50:07.895,检测,"[146.078369140625, 52.90673828125, 527.1594848632812, 479.650634765625]",0.884,person
2025-03-25 16:50:07.940,检测,"[147.94915771484375, 51.85746765136719, 526.160888671875, 479.59637451171875]",0.891,person
2025-03-25 16:50:08.016,检测,"[148.245361328125, 53.1717529296875, 526.144775390625, 479.71075439453125]",0.89,person
2025-03-25 16:50:08.035,检测,"[148.245361328125, 53.1717529296875, 526.144775390625, 479.71075439453125]",0.89,person
2025-03-25 16:50:08.054,检测,"[148.245361328125, 53.1717529296875, 526.144775390625, 479.71075439453125]",0.89,person
2025-03-25 16:50:08.082,检测,"[148.43431091308594, 51.54986572265625, 526.93505859375, 479.66571044921875]",0.884,person
2025-03-25 16:50:08.099,检测,"[148.43431091308594, 51.54986572265625, 526.93505859375, 479.66571044921875]",0.884,person
2025-03-25 16:50:08.147,检测,"[147.54747009277344, 51.69990539550781, 527.7838134765625, 480.0]",0.892,person
2025-03-25 16:50:08.166,检测,"[147.54747009277344, 51.69990539550781, 527.7838134765625, 480.0]",0.892,person
2025-03-25 16:50:08.210,检测,"[146.441162109375, 50.86064147949219, 526.3201293945312, 479.53192138671875]",0.9,person
2025-03-25 16:50:08.226,检测,"[146.441162109375, 50.86064147949219, 526.3201293945312, 479.53192138671875]",0.9,person
2025-03-25 16:50:08.276,检测,"[147.89215087890625, 50.57025146484375, 526.8743896484375, 480.0]",0.906,person
2025-03-25 16:50:08.295,检测,"[147.89215087890625, 50.57025146484375, 526.8743896484375, 480.0]",0.906,person
2025-03-25 16:50:08.339,检测,"[148.50872802734375, 46.71563720703125, 531.04296875, 479.77386474609375]",0.896,person
2025-03-25 16:50:08.419,检测,"[148.8338623046875, 47.65167236328125, 531.645751953125, 479.28521728515625]",0.895,person
2025-03-25 16:50:08.436,检测,"[148.8338623046875, 47.65167236328125, 531.645751953125, 479.28521728515625]",0.895,person
2025-03-25 16:50:08.479,检测,"[150.62322998046875, 47.017242431640625, 528.989990234375, 480.0]",0.889,person
2025-03-25 16:50:08.498,检测,"[150.62322998046875, 47.017242431640625, 528.989990234375, 480.0]",0.889,person
2025-03-25 16:50:08.517,检测,"[150.62322998046875, 47.017242431640625, 528.989990234375, 480.0]",0.889,person
2025-03-25 16:50:08.547,检测,"[150.40008544921875, 46.13169860839844, 532.6113891601562, 479.20166015625]",0.893,person
2025-03-25 16:50:08.565,检测,"[150.40008544921875, 46.13169860839844, 532.6113891601562, 479.20166015625]",0.893,person
2025-03-25 16:50:08.610,检测,"[150.30426025390625, 48.36369323730469, 531.1439208984375, 479.90789794921875]",0.89,person
2025-03-25 16:50:08.628,检测,"[150.30426025390625, 48.36369323730469, 531.1439208984375, 479.90789794921875]",0.89,person
