时间,事件类型,边界框,置信度,目标类别
2025-03-26 11:09:34.035,检测,"[5.150390625, 185.78274536132812, 369.06268310546875, 479.8636169433594]",0.644,person
2025-03-26 11:09:34.067,检测,"[7.6248779296875, 185.9634552001953, 369.1954345703125, 479.86407470703125]",0.63,person
2025-03-26 11:09:34.097,检测,"[75.5894775390625, 186.29632568359375, 370.1842346191406, 479.86285400390625]",0.574,person
2025-03-26 11:09:34.130,检测,"[96.48922729492188, 186.92437744140625, 373.72381591796875, 479.53326416015625]",0.62,person
2025-03-26 11:09:34.156,检测,"[74.24560546875, 186.22412109375, 363.15631103515625, 479.8577880859375]",0.714,person
2025-03-26 11:09:34.204,检测,"[97.78509521484375, 186.79014587402344, 381.33447265625, 479.551513671875]",0.662,person
2025-03-26 11:09:34.243,检测,"[48.607879638671875, 186.23114013671875, 361.1337585449219, 479.87322998046875]",0.688,person
2025-03-26 11:09:34.275,检测,"[96.78256225585938, 186.8485107421875, 374.8239440917969, 479.58636474609375]",0.664,person
2025-03-26 11:09:34.306,检测,"[96.14938354492188, 186.8576202392578, 383.1239318847656, 479.61566162109375]",0.675,person
2025-03-26 11:09:34.338,检测,"[78.09616088867188, 186.4498291015625, 362.02679443359375, 479.8892822265625]",0.694,person
2025-03-26 11:09:34.362,检测,"[93.46957397460938, 186.99404907226562, 370.5488586425781, 479.4837951660156]",0.648,person
2025-03-26 11:09:34.395,检测,"[70.01580810546875, 186.42462158203125, 362.4019775390625, 479.86138916015625]",0.646,person
2025-03-26 11:09:34.436,检测,"[97.99386596679688, 186.471435546875, 373.4403991699219, 479.60888671875]",0.667,person
2025-03-26 11:09:34.468,检测,"[75.9705810546875, 186.2957763671875, 362.587158203125, 479.89190673828125]",0.67,person
2025-03-26 11:09:34.498,检测,"[41.3746337890625, 186.0491943359375, 365.9122314453125, 479.864013671875]",0.675,person
2025-03-26 11:09:34.530,检测,"[25.096038818359375, 186.26890563964844, 366.281005859375, 479.8135986328125]",0.624,person
2025-03-26 11:09:34.554,检测,"[9.724639892578125, 185.7564697265625, 366.8923645019531, 479.8695068359375]",0.603,person
2025-03-26 11:09:34.601,检测,"[56.78021240234375, 186.20242309570312, 362.52667236328125, 479.8663635253906]",0.671,person
2025-03-26 11:09:34.635,检测,"[97.09567260742188, 186.36407470703125, 371.7603454589844, 479.567138671875]",0.691,person
2025-03-26 11:09:34.673,检测,"[52.712249755859375, 186.1182861328125, 364.59906005859375, 479.8963623046875]",0.581,person
2025-03-26 11:09:34.709,检测,"[8.40643310546875, 186.04190063476562, 365.2921142578125, 479.8686218261719]",0.65,person
2025-03-26 11:09:34.738,检测,"[77.84506225585938, 186.09942626953125, 366.01837158203125, 479.8427734375]",0.673,person
2025-03-26 11:09:34.771,检测,"[92.54299926757812, 186.13565063476562, 361.25634765625, 479.8094787597656]",0.684,person
2025-03-26 11:09:34.794,检测,"[96.86627197265625, 186.86456298828125, 368.40447998046875, 479.60980224609375]",0.653,person
2025-03-26 11:09:34.835,检测,"[9.288177490234375, 186.32615661621094, 363.430908203125, 479.8818359375]",0.657,person
2025-03-26 11:09:34.857,检测,"[96.17697143554688, 186.50083923339844, 384.41754150390625, 479.5916748046875]",0.59,person
2025-03-26 11:09:34.889,检测,"[91.3206787109375, 186.38641357421875, 361.659912109375, 479.8399658203125]",0.725,person
2025-03-26 11:09:34.931,检测,"[96.35012817382812, 186.715576171875, 383.06182861328125, 479.576171875]",0.609,person
2025-03-26 11:09:34.963,检测,"[92.78036499023438, 186.83599853515625, 394.2860107421875, 479.60302734375]",0.548,person
2025-03-26 11:09:35.011,检测,"[92.95443725585938, 186.89732360839844, 389.0306701660156, 479.5946044921875]",0.539,person
2025-03-26 11:09:35.033,检测,"[51.448699951171875, 186.29124450683594, 361.89300537109375, 479.8795166015625]",0.68,person
2025-03-26 11:09:35.066,检测,"[88.34548950195312, 186.57630920410156, 362.4067687988281, 479.4810791015625]",0.653,person
2025-03-26 11:09:35.101,检测,"[7.239410400390625, 185.86578369140625, 364.3811950683594, 479.8519287109375]",0.67,person
2025-03-26 11:09:35.137,检测,"[85.38726806640625, 186.50518798828125, 362.0600280761719, 479.88385009765625]",0.654,person
2025-03-26 11:09:35.171,检测,"[45.0765380859375, 186.34503173828125, 364.75146484375, 479.88232421875]",0.655,person
2025-03-26 11:09:35.201,检测,"[94.40185546875, 186.83755493164062, 365.39996337890625, 479.5101623535156]",0.665,person
2025-03-26 11:09:35.225,检测,"[96.25991821289062, 186.90330505371094, 371.7170715332031, 479.605224609375]",0.684,person
2025-03-26 11:09:35.257,检测,"[96.75039672851562, 186.81182861328125, 375.6310729980469, 479.59710693359375]",0.651,person
2025-03-26 11:09:35.290,检测,"[28.130126953125, 186.64794921875, 362.9205322265625, 479.9188232421875]",0.688,person
2025-03-26 11:09:35.330,检测,"[95.60745239257812, 186.90338134765625, 367.33453369140625, 479.6055908203125]",0.674,person
2025-03-26 11:09:35.361,检测,"[58.38818359375, 186.15069580078125, 361.27203369140625, 479.86920166015625]",0.708,person
2025-03-26 11:09:35.824,检测,"[97.16058349609375, 186.99749755859375, 388.3154296875, 479.58477783203125]",0.612,person
2025-03-26 11:32:04.545,检测,"[159.85699462890625, 121.54541015625, 572.88671875, 479.4095458984375]",0.94,person
2025-03-26 11:32:04.733,检测,"[162.50408935546875, 125.9273681640625, 565.430419921875, 479.2659912109375]",0.927,person
2025-03-26 11:32:04.734,检测,"[162.99090576171875, 125.34175109863281, 565.67919921875, 479.21527099609375]",0.933,person
2025-03-26 11:32:04.735,检测,"[162.99090576171875, 125.34175109863281, 565.67919921875, 479.21527099609375]",0.933,person
2025-03-26 11:32:04.735,检测,"[163.54539489746094, 125.86700439453125, 560.6202392578125, 479.24212646484375]",0.933,person
2025-03-26 11:32:04.736,检测,"[163.54539489746094, 125.86700439453125, 560.6202392578125, 479.24212646484375]",0.933,person
2025-03-26 11:32:04.743,检测,"[163.57850646972656, 125.44973754882812, 563.436279296875, 479.2279357910156]",0.935,person
2025-03-26 11:32:04.762,检测,"[163.57850646972656, 125.44973754882812, 563.436279296875, 479.2279357910156]",0.935,person
2025-03-26 11:32:04.801,检测,"[163.03131103515625, 125.31658935546875, 562.51123046875, 479.20379638671875]",0.93,person
2025-03-26 11:32:04.817,检测,"[163.03131103515625, 125.31658935546875, 562.51123046875, 479.20379638671875]",0.93,person
2025-03-26 11:32:04.865,检测,"[163.06256103515625, 126.0750732421875, 563.3311767578125, 479.2049560546875]",0.935,person
2025-03-26 11:32:04.886,检测,"[163.06256103515625, 126.0750732421875, 563.3311767578125, 479.2049560546875]",0.935,person
2025-03-26 11:32:04.931,检测,"[164.3431854248047, 125.84161376953125, 562.1178588867188, 479.1644287109375]",0.93,person
2025-03-26 11:32:04.949,检测,"[164.3431854248047, 125.84161376953125, 562.1178588867188, 479.1644287109375]",0.93,person
2025-03-26 11:32:04.995,检测,"[163.98338317871094, 125.62901306152344, 564.1497802734375, 479.0999755859375]",0.928,person
2025-03-26 11:32:05.014,检测,"[163.98338317871094, 125.62901306152344, 564.1497802734375, 479.0999755859375]",0.928,person
2025-03-26 11:32:05.074,检测,"[164.1400146484375, 125.49447631835938, 562.1179809570312, 479.1853942871094]",0.923,person
2025-03-26 11:32:05.093,检测,"[164.1400146484375, 125.49447631835938, 562.1179809570312, 479.1853942871094]",0.923,person
2025-03-26 11:32:05.136,检测,"[164.2720947265625, 125.72395324707031, 561.10888671875, 479.08294677734375]",0.93,person
2025-03-26 11:32:05.155,检测,"[164.2720947265625, 125.72395324707031, 561.10888671875, 479.08294677734375]",0.93,person
2025-03-26 11:32:05.202,检测,"[164.27001953125, 125.92630004882812, 561.7801513671875, 479.1889343261719]",0.931,person
2025-03-26 11:32:05.220,检测,"[164.27001953125, 125.92630004882812, 561.7801513671875, 479.1889343261719]",0.931,person
2025-03-26 11:32:05.265,检测,"[164.61962890625, 125.72592163085938, 564.763427734375, 479.1792297363281]",0.929,person
2025-03-26 11:32:05.284,检测,"[164.61962890625, 125.72592163085938, 564.763427734375, 479.1792297363281]",0.929,person
2025-03-26 11:32:05.330,检测,"[163.83038330078125, 125.34100341796875, 562.4758911132812, 479.16485595703125]",0.929,person
2025-03-26 11:32:05.349,检测,"[163.83038330078125, 125.34100341796875, 562.4758911132812, 479.16485595703125]",0.929,person
2025-03-26 11:32:05.393,检测,"[165.301513671875, 125.94778442382812, 562.4837646484375, 479.2021789550781]",0.932,person
2025-03-26 11:32:05.411,检测,"[165.301513671875, 125.94778442382812, 562.4837646484375, 479.2021789550781]",0.932,person
2025-03-26 11:32:05.473,检测,"[164.0087890625, 125.70567321777344, 562.1838989257812, 479.1832275390625]",0.93,person
2025-03-26 11:32:05.492,检测,"[164.0087890625, 125.70567321777344, 562.1838989257812, 479.1832275390625]",0.93,person
2025-03-26 11:32:05.537,检测,"[164.16485595703125, 126.00518798828125, 564.5927734375, 479.23291015625]",0.93,person
2025-03-26 11:32:05.557,检测,"[164.16485595703125, 126.00518798828125, 564.5927734375, 479.23291015625]",0.93,person
2025-03-26 11:32:05.602,检测,"[165.03265380859375, 125.88201904296875, 561.3245239257812, 479.1201171875]",0.922,person
2025-03-26 11:32:05.620,检测,"[165.03265380859375, 125.88201904296875, 561.3245239257812, 479.1201171875]",0.922,person
2025-03-26 11:32:05.666,检测,"[164.00439453125, 125.9705810546875, 562.6218872070312, 479.18194580078125]",0.924,person
2025-03-26 11:32:05.685,检测,"[164.00439453125, 125.9705810546875, 562.6218872070312, 479.18194580078125]",0.924,person
2025-03-26 11:32:05.728,检测,"[164.0838623046875, 126.446533203125, 563.4676513671875, 479.20257568359375]",0.928,person
2025-03-26 11:32:05.746,检测,"[164.0838623046875, 126.446533203125, 563.4676513671875, 479.20257568359375]",0.928,person
2025-03-26 11:32:05.810,检测,"[164.08966064453125, 126.0341796875, 562.5037841796875, 479.16839599609375]",0.929,person
2025-03-26 11:32:05.811,检测,"[164.08966064453125, 126.0341796875, 562.5037841796875, 479.16839599609375]",0.929,person
2025-03-26 11:32:05.815,报警,"[159.85699462890625, 121.54541015625, 572.88671875, 479.4095458984375]",0.94,person
2025-03-26 11:32:05.858,检测,"[164.50909423828125, 126.02693176269531, 564.1746826171875, 479.18902587890625]",0.928,person
2025-03-26 11:32:05.877,检测,"[164.50909423828125, 126.02693176269531, 564.1746826171875, 479.18902587890625]",0.928,person
2025-03-26 11:32:05.938,检测,"[165.17333984375, 125.81648254394531, 562.5728759765625, 479.18756103515625]",0.929,person
2025-03-26 11:32:05.957,检测,"[165.17333984375, 125.81648254394531, 562.5728759765625, 479.18756103515625]",0.929,person
2025-03-26 11:32:06.002,检测,"[165.501220703125, 125.54708862304688, 563.611572265625, 479.1069641113281]",0.929,person
2025-03-26 11:32:06.020,检测,"[165.501220703125, 125.54708862304688, 563.611572265625, 479.1069641113281]",0.929,person
2025-03-26 11:32:06.067,检测,"[164.5531005859375, 125.671875, 563.64306640625, 479.1834716796875]",0.928,person
2025-03-26 11:32:06.085,检测,"[164.5531005859375, 125.671875, 563.64306640625, 479.1834716796875]",0.928,person
2025-03-26 11:32:06.128,检测,"[165.78302001953125, 125.49038696289062, 563.9661254882812, 479.1559753417969]",0.933,person
2025-03-26 11:32:06.147,检测,"[165.78302001953125, 125.49038696289062, 563.9661254882812, 479.1559753417969]",0.933,person
2025-03-26 11:32:06.193,检测,"[165.60252380371094, 125.4222412109375, 564.5526123046875, 479.13116455078125]",0.933,person
2025-03-26 11:32:06.212,检测,"[165.60252380371094, 125.4222412109375, 564.5526123046875, 479.13116455078125]",0.933,person
2025-03-26 11:32:06.257,检测,"[166.16973876953125, 126.141357421875, 565.7420654296875, 479.11895751953125]",0.931,person
2025-03-26 11:32:06.277,检测,"[166.16973876953125, 126.141357421875, 565.7420654296875, 479.11895751953125]",0.931,person
2025-03-26 11:32:06.343,检测,"[166.07745361328125, 125.80841064453125, 563.4988403320312, 479.10919189453125]",0.929,person
2025-03-26 11:32:06.362,检测,"[166.07745361328125, 125.80841064453125, 563.4988403320312, 479.10919189453125]",0.929,person
2025-03-26 11:32:06.402,检测,"[166.0163116455078, 125.46392822265625, 563.6173706054688, 479.1640625]",0.93,person
2025-03-26 11:32:06.422,检测,"[166.0163116455078, 125.46392822265625, 563.6173706054688, 479.1640625]",0.93,person
2025-03-26 11:32:06.465,检测,"[164.583740234375, 125.34893798828125, 563.1544189453125, 479.1446533203125]",0.927,person
2025-03-26 11:32:06.484,检测,"[164.583740234375, 125.34893798828125, 563.1544189453125, 479.1446533203125]",0.927,person
2025-03-26 11:32:06.531,检测,"[164.53070068359375, 125.5633544921875, 564.52490234375, 479.24249267578125]",0.924,person
2025-03-26 11:32:06.551,检测,"[164.53070068359375, 125.5633544921875, 564.52490234375, 479.24249267578125]",0.924,person
2025-03-26 11:32:06.594,检测,"[166.27337646484375, 125.75230407714844, 562.8868408203125, 479.17626953125]",0.931,person
2025-03-26 11:32:06.612,检测,"[166.27337646484375, 125.75230407714844, 562.8868408203125, 479.17626953125]",0.931,person
2025-03-26 11:32:06.658,检测,"[166.31787109375, 126.33094787597656, 562.3612670898438, 479.2000732421875]",0.924,person
2025-03-26 11:32:06.674,检测,"[166.31787109375, 126.33094787597656, 562.3612670898438, 479.2000732421875]",0.924,person
2025-03-26 11:32:07.161,检测,"[165.51495361328125, 126.38446044921875, 563.22900390625, 479.18621826171875]",0.929,person
2025-03-26 15:33:38.542,检测,"[115.57635498046875, 112.7542724609375, 514.55078125, 479.58807373046875]",0.881,person
2025-03-26 15:33:38.617,检测,"[116.00535583496094, 114.93975830078125, 530.990478515625, 479.52008056640625]",0.868,person
2025-03-26 15:33:38.617,检测,"[116.98179626464844, 114.585693359375, 538.1309814453125, 479.487548828125]",0.878,person
2025-03-26 15:33:38.619,检测,"[116.44708251953125, 114.48175048828125, 529.64404296875, 479.51495361328125]",0.875,person
2025-03-26 15:33:38.629,检测,"[116.09181213378906, 115.11630249023438, 530.3497314453125, 479.5425109863281]",0.873,person
2025-03-26 15:33:38.650,检测,"[115.35540771484375, 115.078369140625, 535.7989501953125, 479.54144287109375]",0.87,person
2025-03-26 15:33:38.667,检测,"[109.55906677246094, 114.58770751953125, 528.25244140625, 479.47296142578125]",0.86,person
2025-03-26 15:33:38.687,检测,"[116.20849609375, 115.72576904296875, 535.8890991210938, 479.54791259765625]",0.864,person
2025-03-26 15:33:38.710,检测,"[111.23370361328125, 114.67178344726562, 530.2977905273438, 479.4812927246094]",0.867,person
2025-03-26 15:33:38.741,检测,"[117.8095703125, 115.26727294921875, 528.1539916992188, 479.4940185546875]",0.868,person
2025-03-26 15:33:38.774,检测,"[115.501953125, 115.83613586425781, 530.7733764648438, 479.51409912109375]",0.867,person
2025-03-26 15:33:38.806,检测,"[114.22967529296875, 115.57119750976562, 530.3671875, 479.5094909667969]",0.877,person
2025-03-26 15:33:38.836,检测,"[115.142578125, 115.68630981445312, 529.34228515625, 479.5103454589844]",0.865,person
2025-03-26 15:33:38.869,检测,"[115.406982421875, 116.16860961914062, 531.1639404296875, 479.5790100097656]",0.872,person
2025-03-26 15:33:38.899,检测,"[114.70892333984375, 115.78799438476562, 531.07080078125, 479.5296936035156]",0.873,person
2025-03-26 15:33:38.931,检测,"[113.47344970703125, 116.39535522460938, 526.559326171875, 479.4442443847656]",0.856,person
2025-03-26 15:33:38.965,检测,"[115.27345275878906, 115.707763671875, 528.3087158203125, 479.5374755859375]",0.871,person
2025-03-26 15:33:38.996,检测,"[115.90753173828125, 115.95059204101562, 528.946044921875, 479.5104675292969]",0.864,person
2025-03-26 15:33:39.029,检测,"[114.61927795410156, 115.99247741699219, 528.5845947265625, 479.55145263671875]",0.872,person
2025-03-26 15:33:39.059,检测,"[114.93647766113281, 116.14814758300781, 524.2968139648438, 479.53997802734375]",0.877,person
2025-03-26 15:33:39.108,检测,"[110.36116027832031, 115.00941467285156, 527.8753051757812, 479.5257568359375]",0.876,person
2025-03-26 15:33:39.141,检测,"[113.46092224121094, 115.46466064453125, 533.3306884765625, 479.55828857421875]",0.852,person
2025-03-26 15:33:39.173,检测,"[115.2657470703125, 115.41191101074219, 529.6712646484375, 479.55133056640625]",0.881,person
2025-03-26 15:33:39.236,检测,"[114.69932556152344, 115.331787109375, 535.6688232421875, 479.5157470703125]",0.865,person
2025-03-26 15:33:39.255,检测,"[114.69932556152344, 115.331787109375, 535.6688232421875, 479.5157470703125]",0.865,person
2025-03-26 15:33:39.302,检测,"[114.40797424316406, 114.71365356445312, 532.3233642578125, 479.5055847167969]",0.864,person
2025-03-26 15:33:39.320,检测,"[114.40797424316406, 114.71365356445312, 532.3233642578125, 479.5055847167969]",0.864,person
2025-03-26 15:33:39.365,检测,"[113.51182556152344, 113.60804748535156, 534.7259521484375, 479.5010986328125]",0.866,person
2025-03-26 15:33:39.385,检测,"[113.51182556152344, 113.60804748535156, 534.7259521484375, 479.5010986328125]",0.866,person
2025-03-26 15:33:39.430,检测,"[109.02647399902344, 113.56968688964844, 532.7801513671875, 479.4974365234375]",0.855,person
2025-03-26 15:33:39.447,检测,"[109.02647399902344, 113.56968688964844, 532.7801513671875, 479.4974365234375]",0.855,person
2025-03-26 15:33:39.508,检测,"[114.05961608886719, 114.29644775390625, 535.9473266601562, 479.52239990234375]",0.843,person
2025-03-26 15:33:39.526,检测,"[114.05961608886719, 114.29644775390625, 535.9473266601562, 479.52239990234375]",0.843,person
2025-03-26 15:33:39.573,检测,"[103.72186279296875, 113.91069030761719, 533.4310302734375, 479.51422119140625]",0.847,person
2025-03-26 15:33:39.591,检测,"[103.72186279296875, 113.91069030761719, 533.4310302734375, 479.51422119140625]",0.847,person
2025-03-26 15:33:39.598,报警,"[115.57635498046875, 112.7542724609375, 514.55078125, 479.58807373046875]",0.881,person
2025-03-26 15:33:39.636,检测,"[114.76934814453125, 114.98516845703125, 536.0399169921875, 479.53289794921875]",0.869,person
2025-03-26 15:33:39.656,检测,"[114.76934814453125, 114.98516845703125, 536.0399169921875, 479.53289794921875]",0.869,person
2025-03-26 15:33:39.701,检测,"[115.45709228515625, 114.26785278320312, 537.4492797851562, 479.5213317871094]",0.857,person
2025-03-26 15:33:39.721,检测,"[115.45709228515625, 114.26785278320312, 537.4492797851562, 479.5213317871094]",0.857,person
2025-03-26 15:33:39.765,检测,"[104.96435546875, 113.53907775878906, 532.8392333984375, 479.51806640625]",0.83,person
2025-03-26 15:33:39.784,检测,"[104.96435546875, 113.53907775878906, 532.8392333984375, 479.51806640625]",0.83,person
2025-03-26 15:33:39.833,检测,"[115.35887145996094, 114.97283935546875, 531.0675048828125, 479.50042724609375]",0.863,person
2025-03-26 15:33:39.851,检测,"[115.35887145996094, 114.97283935546875, 531.0675048828125, 479.50042724609375]",0.863,person
2025-03-26 15:33:39.893,检测,"[114.58465576171875, 114.14662170410156, 532.752197265625, 479.5328369140625]",0.864,person
2025-03-26 15:33:39.911,检测,"[114.58465576171875, 114.14662170410156, 532.752197265625, 479.5328369140625]",0.864,person
2025-03-26 15:33:39.973,检测,"[114.7532958984375, 114.89866638183594, 534.3363037109375, 479.469970703125]",0.857,person
2025-03-26 15:33:39.992,检测,"[114.7532958984375, 114.89866638183594, 534.3363037109375, 479.469970703125]",0.857,person
2025-03-26 15:33:40.037,检测,"[115.14593505859375, 114.8804931640625, 530.4011840820312, 479.498779296875]",0.861,person
2025-03-26 15:33:40.057,检测,"[115.14593505859375, 114.8804931640625, 530.4011840820312, 479.498779296875]",0.861,person
2025-03-26 15:33:40.102,检测,"[115.00030517578125, 114.33297729492188, 534.6553955078125, 479.4724426269531]",0.854,person
2025-03-26 15:33:40.120,检测,"[115.00030517578125, 114.33297729492188, 534.6553955078125, 479.4724426269531]",0.854,person
2025-03-26 15:33:40.165,检测,"[111.858154296875, 117.16876220703125, 528.6029052734375, 478.831787109375]",0.851,person
2025-03-26 15:33:40.201,检测,"[111.858154296875, 117.16876220703125, 528.6029052734375, 478.831787109375]",0.851,person
2025-03-26 15:33:40.231,检测,"[116.26007080078125, 115.32575988769531, 532.1439208984375, 479.50946044921875]",0.868,person
2025-03-26 15:33:40.251,检测,"[116.26007080078125, 115.32575988769531, 532.1439208984375, 479.50946044921875]",0.868,person
2025-03-26 15:33:40.292,检测,"[111.9080810546875, 117.73135375976562, 528.6387329101562, 478.8858947753906]",0.859,person
2025-03-26 15:33:40.310,检测,"[111.9080810546875, 117.73135375976562, 528.6387329101562, 478.8858947753906]",0.859,person
2025-03-26 15:33:40.371,检测,"[114.05476379394531, 115.69155883789062, 531.5015258789062, 479.5222473144531]",0.856,person
2025-03-26 15:33:40.389,检测,"[114.05476379394531, 115.69155883789062, 531.5015258789062, 479.5222473144531]",0.856,person
2025-03-26 15:33:40.437,检测,"[111.8717041015625, 117.30780029296875, 529.951171875, 479.00311279296875]",0.855,person
2025-03-26 15:33:40.455,检测,"[111.8717041015625, 117.30780029296875, 529.951171875, 479.00311279296875]",0.855,person
2025-03-26 15:33:40.500,检测,"[115.44073486328125, 115.295166015625, 530.919677734375, 479.5394287109375]",0.856,person
2025-03-26 15:33:40.519,检测,"[115.44073486328125, 115.295166015625, 530.919677734375, 479.5394287109375]",0.856,person
2025-03-26 15:33:40.566,检测,"[115.87060546875, 115.58258056640625, 531.5208740234375, 479.54071044921875]",0.861,person
2025-03-26 15:33:40.584,检测,"[115.87060546875, 115.58258056640625, 531.5208740234375, 479.54071044921875]",0.861,person
2025-03-26 15:33:40.628,检测,"[116.17955017089844, 114.84033203125, 529.8914794921875, 479.50567626953125]",0.859,person
2025-03-26 15:33:40.647,检测,"[116.17955017089844, 114.84033203125, 529.8914794921875, 479.50567626953125]",0.859,person
2025-03-26 15:33:40.693,检测,"[113.28729248046875, 117.35760498046875, 529.1461181640625, 478.71441650390625]",0.856,person
2025-03-26 15:33:40.710,检测,"[113.28729248046875, 117.35760498046875, 529.1461181640625, 478.71441650390625]",0.856,person
2025-03-26 15:33:40.773,检测,"[114.16558837890625, 117.14508056640625, 528.5806884765625, 478.84979248046875]",0.868,person
2025-03-26 15:33:40.792,检测,"[114.16558837890625, 117.14508056640625, 528.5806884765625, 478.84979248046875]",0.868,person
2025-03-26 15:33:40.837,检测,"[112.4844970703125, 117.30966186523438, 529.7363891601562, 478.7499694824219]",0.856,person
2025-03-26 15:33:40.855,检测,"[112.4844970703125, 117.30966186523438, 529.7363891601562, 478.7499694824219]",0.856,person
2025-03-26 15:33:40.901,检测,"[115.6573486328125, 114.57194519042969, 529.7824096679688, 479.46575927734375]",0.866,person
2025-03-26 15:33:41.329,检测,"[115.6573486328125, 114.57194519042969, 529.7824096679688, 479.46575927734375]",0.866,person
2025-03-26 15:40:58.156,检测,"[168.6864013671875, 104.25059509277344, 639.395751953125, 479.2965087890625]",0.884,person
2025-03-26 15:40:58.227,检测,"[166.33575439453125, 104.72834777832031, 639.5615844726562, 479.31195068359375]",0.878,person
2025-03-26 15:40:58.228,检测,"[166.33575439453125, 104.72834777832031, 639.5615844726562, 479.31195068359375]",0.878,person
2025-03-26 15:40:58.229,检测,"[162.540283203125, 105.06634521484375, 639.480712890625, 479.302978515625]",0.871,person
2025-03-26 15:40:58.248,检测,"[162.540283203125, 105.06634521484375, 639.480712890625, 479.302978515625]",0.871,person
2025-03-26 15:40:58.268,检测,"[166.216064453125, 105.6407470703125, 639.4865112304688, 479.3221435546875]",0.89,person
2025-03-26 15:40:58.288,检测,"[166.216064453125, 105.6407470703125, 639.4865112304688, 479.3221435546875]",0.89,person
2025-03-26 15:40:58.335,检测,"[167.57151794433594, 105.49130249023438, 639.6422119140625, 479.3174743652344]",0.911,person
2025-03-26 15:40:58.352,检测,"[167.57151794433594, 105.49130249023438, 639.6422119140625, 479.3174743652344]",0.911,person
2025-03-26 15:40:58.401,检测,"[165.59300231933594, 106.544189453125, 639.4378662109375, 479.35137939453125]",0.888,person
2025-03-26 15:40:58.421,检测,"[165.59300231933594, 106.544189453125, 639.4378662109375, 479.35137939453125]",0.888,person
2025-03-26 15:40:58.465,检测,"[163.44287109375, 106.58412170410156, 639.6005859375, 479.28759765625]",0.872,person
2025-03-26 15:40:58.484,检测,"[163.44287109375, 106.58412170410156, 639.6005859375, 479.28759765625]",0.872,person
2025-03-26 15:40:58.526,检测,"[165.2002716064453, 106.37249755859375, 639.5031127929688, 479.33953857421875]",0.885,person
2025-03-26 15:40:58.545,检测,"[165.2002716064453, 106.37249755859375, 639.5031127929688, 479.33953857421875]",0.885,person
2025-03-26 15:40:58.590,检测,"[163.63153076171875, 106.05029296875, 639.5316162109375, 479.34100341796875]",0.86,person
2025-03-26 15:40:58.609,检测,"[163.63153076171875, 106.05029296875, 639.5316162109375, 479.34100341796875]",0.86,person
2025-03-26 15:40:58.656,检测,"[158.59568786621094, 104.51858520507812, 639.471435546875, 479.3230285644531]",0.85,person
2025-03-26 15:40:58.678,检测,"[158.59568786621094, 104.51858520507812, 639.471435546875, 479.3230285644531]",0.85,person
2025-03-26 15:40:58.722,检测,"[164.41650390625, 105.986083984375, 639.622314453125, 479.295654296875]",0.878,person
2025-03-26 15:40:58.743,检测,"[164.41650390625, 105.986083984375, 639.622314453125, 479.295654296875]",0.878,person
2025-03-26 15:40:58.803,检测,"[163.92041015625, 104.18110656738281, 639.5846557617188, 479.32623291015625]",0.855,person
2025-03-26 15:40:58.821,检测,"[163.92041015625, 104.18110656738281, 639.5846557617188, 479.32623291015625]",0.855,person
2025-03-26 15:40:58.863,检测,"[163.34393310546875, 106.01339721679688, 639.467529296875, 479.2700500488281]",0.861,person
2025-03-26 15:40:58.882,检测,"[163.34393310546875, 106.01339721679688, 639.467529296875, 479.2700500488281]",0.861,person
2025-03-26 15:40:58.928,检测,"[163.18580627441406, 105.82487487792969, 639.3673095703125, 479.21844482421875]",0.877,person
2025-03-26 15:40:58.946,检测,"[163.18580627441406, 105.82487487792969, 639.3673095703125, 479.21844482421875]",0.877,person
2025-03-26 15:40:58.990,检测,"[158.88185119628906, 104.12408447265625, 639.5770263671875, 479.28338623046875]",0.865,person
2025-03-26 15:40:59.007,检测,"[158.88185119628906, 104.12408447265625, 639.5770263671875, 479.28338623046875]",0.865,person
2025-03-26 15:40:59.055,检测,"[164.75982666015625, 105.74761962890625, 639.552490234375, 479.34991455078125]",0.898,person
2025-03-26 15:40:59.074,检测,"[164.75982666015625, 105.74761962890625, 639.552490234375, 479.34991455078125]",0.898,person
2025-03-26 15:40:59.119,检测,"[165.06268310546875, 105.39324951171875, 639.561767578125, 479.31610107421875]",0.869,person
2025-03-26 15:40:59.139,检测,"[165.06268310546875, 105.39324951171875, 639.561767578125, 479.31610107421875]",0.869,person
2025-03-26 15:40:59.199,检测,"[165.165283203125, 105.50901794433594, 639.46826171875, 479.30859375]",0.89,person
2025-03-26 15:40:59.208,报警,"[168.6864013671875, 104.25059509277344, 639.395751953125, 479.2965087890625]",0.884,person
2025-03-26 15:40:59.218,检测,"[165.165283203125, 105.50901794433594, 639.46826171875, 479.30859375]",0.89,person
2025-03-26 15:40:59.261,检测,"[165.56915283203125, 106.13600158691406, 639.7053833007812, 479.33154296875]",0.89,person
2025-03-26 15:40:59.281,检测,"[165.56915283203125, 106.13600158691406, 639.7053833007812, 479.33154296875]",0.89,person
2025-03-26 15:40:59.326,检测,"[162.19129943847656, 105.52592468261719, 639.4429931640625, 479.31927490234375]",0.883,person
2025-03-26 15:40:59.347,检测,"[162.19129943847656, 105.52592468261719, 639.4429931640625, 479.31927490234375]",0.883,person
2025-03-26 15:40:59.390,检测,"[165.74749755859375, 106.28431701660156, 639.5283813476562, 479.3011474609375]",0.886,person
2025-03-26 15:40:59.408,检测,"[165.74749755859375, 106.28431701660156, 639.5283813476562, 479.3011474609375]",0.886,person
